phase,epoch,val_mse,val_mae,val_regret,epoch_seconds
warmup,1,0.013990189817581159,0.09185511346406011,0.271681058123263,113.49750399589539
warmup,2,0.006427851800959724,0.06225335403387226,0.1046347795412956,119.9744930267334
warmup,3,0.00899778518811869,0.07447696757961565,0.16355666131347613,124.52964496612549
warmup,4,0.005985237569843572,0.06071761350578336,0.1070568813375934,117.68221807479858
warmup,5,0.0055566366063430905,0.05690130595562618,0.1064231911419592,117.50000095367432
warmup,6,0.004811988803801307,0.05222198728527596,0.08929303853551913,117.52846384048462
warmup,7,0.006103813395411499,0.05959242608731807,0.11775263955594222,113.46680283546448
warmup,8,0.004874635103798069,0.05400499953096038,0.0880834386876379,115.16988682746887
warmup,9,0.004987299354545383,0.05400882277693322,0.09697603740709952,119.07888579368591
warmup,10,0.005216841798783072,0.05495705961513875,0.05910305197097326,118.8761899471283
warmup,11,0.00547593283473945,0.05679492941543238,0.10570809423294503,117.69910717010498
warmup,12,0.006571029692561602,0.06237942943655288,0.12171027896540941,117.94880533218384
warmup,13,0.004477832028503294,0.050460706951458066,0.07218837312298568,117.0590488910675
warmup,14,0.0041671273752060065,0.0485090527044081,0.06006071046290141,117.35576486587524
warmup,15,0.003941640437670997,0.04763224975331061,0.059958294690143556,128.09391117095947
dfl,16,0.022038591810182404,0.11098926664510769,0.019988080187635097,124.10326671600342
dfl,17,0.0371192767799123,0.11476068126399126,0.02612215326225274,124.63968014717102
dfl,18,0.044490708955633104,0.14054528840664607,0.02948355111283178,119.36374807357788
dfl,19,0.07545739656953669,0.18197097974037058,0.03060419167942105,125.09314775466919
dfl,20,0.1125384658408254,0.22714301865937106,0.02552844165913837,116.88963389396667
dfl,21,0.10345951751319331,0.22343632512128175,0.04024485586181873,120.12240505218506
dfl,22,0.1140572801232338,0.2333948503234493,0.02078859074067419,121.07310318946838
dfl,23,0.11998258180805106,0.2336824868819607,0.025783422069164758,125.8605968952179
dfl,24,0.13243144100059323,0.25034160989878784,0.012589234856796562,128.74632096290588
dfl,25,0.1463655762708009,0.26815866289743734,0.020061347747843628,130.82935500144958
dfl,26,0.16644477521750464,0.2848739001288343,0.017055941284687928,130.380047082901
dfl,27,0.1782339302016728,0.293700362652985,0.024337514248240474,131.37084698677063
dfl,28,0.15821581711964822,0.2797968871335485,0.028746199286588444,132.5705029964447
dfl,29,0.18602155593793784,0.3098949437488371,0.025947364688431323,132.17746305465698
dfl,30,0.1986207027933491,0.32177381250840514,0.022081543924449856,129.54580211639404
dfl,31,0.20649932386047803,0.3285847228409639,0.024157845570464395,130.7678759098053
dfl,32,0.1848152779709937,0.30713970703420357,0.03922079522095346,130.84333395957947
dfl,33,0.1889493021724829,0.3142080781842346,0.03657439921491133,132.93835306167603
dfl,34,0.17765223273812836,0.30148892193587856,0.044144065323107225,134.64949107170105
