phase,epoch,val_mse,val_mae,val_regret,epoch_seconds
warmup,1,0.007013693325909605,0.06439043114434427,0.01665357878642789,632.553708076477
warmup,2,0.010400578092067823,0.0798094196439679,0.10982150227046891,642.5759770870209
warmup,3,0.013902448645945805,0.09362578760387737,0.16040609534934108,654.5788159370422
warmup,4,0.008180332731511166,0.06837672445533881,0.048891143162136226,650.6147079467773
warmup,5,0.007553706637152762,0.06577133194112511,0.020957089894114118,647.7451651096344
warmup,6,0.006796907160062787,0.062175804137516374,0.044271103407794075,643.8620631694794
warmup,7,0.00682111861663801,0.062168046845984995,0.05282558203766508,646.9120419025421
warmup,8,0.009006037108370784,0.07423491418750873,0.09631737499192024,649.902930021286
warmup,9,0.006016004491778118,0.0577792983724555,0.04160039067568532,662.9265580177307
warmup,10,0.007081202801261375,0.06341475092653018,0.06381200158746163,658.6194508075714
warmup,11,0.005841996470368954,0.057325575014214904,0.02022329297572591,580.5177977085114
warmup,12,0.007043682794614848,0.0637099775138186,0.01325475434223064,516.1756789684296
warmup,13,0.007087546605755811,0.06349840469713976,0.0679094492902007,510.2828199863434
warmup,14,0.006214996309405359,0.058670928256947606,0.028083197380157743,501.1635389328003
warmup,15,0.006308776157067171,0.06055086974832994,0.02442878890440679,506.60127091407776
dfl,16,0.007747653401769531,0.06656916452043538,0.026285484966002283,499.91253781318665
dfl,17,0.00909355725856748,0.07289676796366919,0.03392685228342333,503.16326808929443
dfl,18,0.010041015811695425,0.07680517004163408,0.02584832808698498,506.34171891212463
dfl,19,0.011755173878202132,0.08127762784541988,0.01561701105696448,500.850830078125
dfl,20,0.011371085441970168,0.07968108660416372,0.009684747761625727,504.41738414764404
dfl,21,0.021930601646769236,0.09757976660699542,0.011797975892776192,508.7684531211853
dfl,22,0.0561782180769508,0.13433803907081263,0.01311849420296054,530.0309743881226
dfl,23,0.07648964579661947,0.15046827823146067,0.012673892453269435,526.9081737995148
dfl,24,0.06103352738245488,0.13805714775043637,0.00936195151088716,527.9018318653107
dfl,25,0.058439566960572197,0.1364187769202599,0.012400149201434332,531.1620950698853
dfl,26,0.047813264802515285,0.12934066847300352,0.014040706689935286,527.8249170780182
dfl,27,0.07713097969500987,0.16237003742647704,0.02443150579934629,528.3594160079956
dfl,28,0.09430878736259443,0.17780175727249972,0.013265324290923265,513.3240578174591
dfl,29,0.09697798212100543,0.18631497114451964,0.00878904440313743,533.9175169467926
dfl,30,0.17580325754859777,0.25175279651337595,0.012851623646261643,532.7160918712616
dfl,31,0.17555719296406233,0.25170555455026344,0.00928043564407975,531.3696479797363
dfl,32,0.25467901388113734,0.3223530725756688,0.01146690484849604,536.8603148460388
dfl,33,0.29238532558639546,0.3651630846755718,0.01705643525961769,548.8833110332489
dfl,34,0.2543395959508063,0.32570861496809705,0.027055843313159564,542.0449142456055
dfl,35,0.2509477803094396,0.32695373003162553,0.019641496189319357,551.9764289855957
dfl,36,0.2663898376622863,0.3489872241642938,0.029557602458280326,544.2603719234467
dfl,37,0.2942845675566081,0.3716226754459872,0.02064728060821523,552.6085109710693
dfl,38,0.29915499755306474,0.382710052070333,0.035087989738346564,546.2124938964844
dfl,39,0.2435839089856886,0.3309250176508925,0.029463910973431463,533.9318490028381
