phase,epoch,val_mse,val_mae,val_regret,epoch_seconds
warmup,1,0.002911789758902377,0.042737124168049936,0.06687735931152033,388.0984239578247
warmup,2,0.00529096154157253,0.057698654775410446,0.05304392760371596,381.11354088783264
warmup,3,0.0031320945131279696,0.043947268986323874,0.06096421116606833,386.9935247898102
warmup,4,0.006925042377221885,0.06434248462875387,0.09254456117511171,383.32181096076965
warmup,5,0.0046865590748119985,0.05295343930596736,0.06238843055966279,390.09012603759766
warmup,6,0.006290288501307925,0.059596832410724304,0.05567391418203917,383.6305868625641
warmup,7,0.005749715856578785,0.0579859899468164,0.07744291575569938,379.58760714530945
warmup,8,0.007077353704136921,0.06360257038874413,0.08878159681115727,378.2554380893707
warmup,9,0.006555130343394243,0.06128635086508384,0.08161553695216713,368.3116571903229
warmup,10,0.005974596500077021,0.05904876307320239,0.08624605041611054,373.0171537399292
warmup,11,0.006831710933579076,0.06222267487823074,0.08273600323147222,372.26925706863403
warmup,12,0.005759390940674261,0.0578501873246547,0.08611593520501303,368.8117632865906
warmup,13,0.006427403379565299,0.060910048046663626,0.08774694427804423,383.19106101989746
warmup,14,0.00583300286723273,0.058490512962105556,0.09263873707950823,365.4117090702057
warmup,15,0.00609534944289489,0.059328624228043345,0.09455611933272075,365.80385422706604
dfl,16,0.013190895261646095,0.09044395706880448,0.028345857307043056,381.7670509815216
dfl,17,0.05649687457523907,0.1894360955860188,0.035814794159121636,363.0726172924042
dfl,18,0.06826503837564543,0.20620371796079537,0.021667714762729905,369.4101459980011
dfl,19,0.07602371357436945,0.2215554296080746,0.01329779432572012,391.8397898674011
dfl,20,0.2012273202191538,0.35104103831212913,0.017865798539814796,418.44170808792114
dfl,21,0.2332802469105418,0.3997683621831794,0.021856183348986567,409.577201128006
dfl,22,0.1284802356985078,0.2869027830771546,0.0201805337856601,397.024276971817
dfl,23,0.17088176032055669,0.33332614122486826,0.007738910624729174,389.99323320388794
dfl,24,0.16743744109103928,0.30882407658135713,0.014682578904515804,402.06091475486755
dfl,25,0.33547787835348897,0.46025076508522034,0.014324578867102113,384.0484001636505
dfl,26,0.30012638177444684,0.4556868934809272,0.0016478170172064635,384.6702148914337
dfl,27,0.23070153060244092,0.4031809675159739,0.03795565587852116,387.1904079914093
dfl,28,0.7225368618965149,0.7874553503830042,0.038533208787876944,390.7705340385437
dfl,29,0.7784949340927068,0.8086102084437413,0.002111318744584369,391.4089469909668
dfl,30,0.650309093630136,0.7194231557312296,0.009060107450482267,381.90127897262573
dfl,31,0.6511584504771588,0.7188598246716741,0.001621774982337609,385.67594599723816
dfl,32,0.6241388541104188,0.7099546487651655,0.021307296171824475,391.6530010700226
dfl,33,0.6384541120991778,0.7022596224030452,0.009589960064295834,387.72666215896606
dfl,34,0.92190628843521,0.8644817395886378,0.044420221408676186,393.179536819458
dfl,35,0.9582397532996847,0.8920019282333886,0.00566848073371582,383.3912510871887
dfl,36,0.40090794049537004,0.5442828969724143,0.004060943046753702,390.13583397865295
dfl,37,0.3346039847985132,0.46792391565308644,0.018152083375807433,391.9591269493103
dfl,38,0.3771884133344266,0.5086866501551955,0.010184140649186308,393.8230538368225
dfl,39,0.47734063530146187,0.5731098680798687,0.004787360505496739,382.37532329559326
dfl,40,0.5905834445312842,0.6434619831505106,0.0011065336357069778,379.9774088859558
dfl,41,0.5027421517158622,0.5879158829130343,0.0019793183359911723,374.8736252784729
dfl,42,0.6337756481188447,0.6649541018614128,0.002121985048566486,375.17085790634155
dfl,43,0.5235136113504866,0.6054454314619747,0.0010900812039157,373.78599405288696
dfl,44,0.5416298550901129,0.6275258602491066,0.0012278155013858063,377.914781332016
dfl,45,0.6299152289753529,0.6785848320864919,0.0025636363852075857,369.58349084854126
dfl,46,0.5487454368996976,0.6217323566105828,0.006595596322347149,370.62371611595154
dfl,47,0.5813744719793548,0.636551131730649,0.021159860484454947,377.30644392967224
dfl,48,0.7785678895106957,0.7514523365604344,0.003268699788553823,368.9911468029022
dfl,49,0.641443369993523,0.6676728107146362,0.005463987482023606,376.65214490890503
dfl,50,0.635342955033281,0.6631005969065339,0.007270636012992273,370.193562746048
dfl,51,0.6312439875371421,0.67122901375614,0.004583163730161171,388.8565549850464
dfl,52,0.47391424305848223,0.5760773513744126,0.0054960377126428905,383.42245507240295
dfl,53,0.5498318709989092,0.6210930841182595,0.015198417557638013,371.26180696487427
