phase,epoch,val_mse,val_mae,val_regret,epoch_seconds
warmup,1,0.005528718652724942,0.0587894260994534,0.10222362453828622,76.11743116378784
warmup,2,0.004884513917747441,0.05447618964948316,0.09917513532427484,75.67096757888794
warmup,3,0.005738271319536742,0.059572379869311604,0.12069234924057304,77.57345914840698
warmup,4,0.005144055215155345,0.057212736832895385,0.09341576685407894,73.4592649936676
warmup,5,0.007245519959955101,0.06828962335946845,0.1409933738577277,73.92898893356323
warmup,6,0.004027377735865094,0.0499147611545093,0.06221373477510225,73.2912859916687
warmup,7,0.005226286387057113,0.05769971413398856,0.04874129797435807,73.57943797111511
warmup,8,0.004714675141244766,0.052907569417312963,0.07065713676861174,75.04333066940308
warmup,9,0.003961945376133045,0.04926530841682384,0.04375956692640998,73.20946502685547
warmup,10,0.004461553902539022,0.051620292505110375,0.08621179071209852,72.78831791877747
warmup,11,0.0036771653637936367,0.04714653132233157,0.05802596457008926,73.02786993980408
warmup,12,0.0042550800904221555,0.050717886106403015,0.08545856587627881,73.43318891525269
warmup,13,0.003924453226196121,0.04867740274309667,0.02114750337508966,72.34211301803589
warmup,14,0.004071211905406315,0.04822300295275984,0.07780996950537857,72.44665908813477
warmup,15,0.0039771759661901464,0.04853748624671751,0.06536878841395821,73.17833685874939
dfl,16,0.004548803857986385,0.05134433983310835,0.07487051185459827,81.67084980010986
dfl,17,0.004374300502414412,0.051208842476246075,0.060708026849984456,86.55358099937439
dfl,18,0.004823614236353132,0.054027552827636695,0.03201500360544864,77.99625706672668
dfl,19,0.005472350757006111,0.05768936672317448,0.04782017798480926,76.00771379470825
dfl,20,0.005615250540223084,0.058083090583668714,0.05382303995516415,78.45793008804321
dfl,21,0.028020502526813477,0.11284606987193449,0.060090193288868166,78.59080600738525
