seed,best_val_regret,best_epoch,train_minutes,test_mse,test_mae,test_rel_regret,test_peak_reduction,test_lp_regret
0,0.03854407796667934,71,153.46443533500036,0.008552676998078823,0.06777741014957428,1.0420337915420532,9.141609191894531,5.627734624567247
1,0.04584175257994828,30,83.12433890501659,0.0086251525208354,0.06820929050445557,0.995115339756012,9.191155433654785,4.895603747746605
2,0.03890316396042289,52,129.91240868171056,0.009588067419826984,0.07252339273691177,0.885307788848877,10.289143562316895,5.182358859469327
