phase,epoch,val_mse,val_mae,val_regret,epoch_seconds
warmup,1,0.011607271919735889,0.08690939626809377,0.2253322012917097,120.93107390403748
warmup,2,0.006876065925722803,0.06449409843936785,0.14611275695132286,115.72780513763428
warmup,3,0.008350789635581201,0.07347229695809421,0.1567820219614946,116.43636703491211
warmup,4,0.005684208975402888,0.06023912293030255,0.0901499832221246,116.888179063797
warmup,5,0.0050717174864388,0.0572054441462257,0.06960785831775432,117.0088758468628
warmup,6,0.004558533316724864,0.05239201196705672,0.08280788741956088,118.49072480201721
warmup,7,0.0052963648874959,0.057714469633551674,0.10834572617913277,121.49119472503662
warmup,8,0.004124055933659034,0.04950530524018096,0.08560960302978611,122.36086297035217
warmup,9,0.004502058914886899,0.05238533577423042,0.09675760145682265,122.28515982627869
warmup,10,0.006190398588095472,0.06053279586303145,0.137663201693925,122.0075159072876
warmup,11,0.004641462050103791,0.05423436437580568,0.09212032545257165,119.57946419715881
warmup,12,0.004195992970394332,0.051076493837606554,0.0814268777183641,119.94342613220215
warmup,13,0.004010315790751588,0.050445509157074034,0.06906418620179575,127.67984294891357
warmup,14,0.004105384479391514,0.050669254971417915,0.0774999639360797,120.12559008598328
warmup,15,0.0042283445333457315,0.04972328748831998,0.09100017083918245,119.97798466682434
sspo,16,,,0.07315025019719976,129.10579919815063
sspo,17,,,0.07071977123708695,126.61094403266907
sspo,18,,,0.0648345260691604,119.83239006996155
sspo,19,,,0.06569882475516568,120.18148183822632
sspo,20,,,0.06047293865347782,120.37917900085449
sspo,21,,,0.06575661556981591,121.60608315467834
sspo,22,,,0.063432063183047,120.3491473197937
sspo,23,,,0.06397552739237192,119.72123503684998
sspo,24,,,0.0663996138452481,120.92595100402832
sspo,25,,,0.055781768271660453,119.60754728317261
sspo,26,,,0.05643545001158369,120.8051688671112
sspo,27,,,0.05423054833469036,131.6855752468109
sspo,28,,,0.053872363425483204,123.48865723609924
sspo,29,,,0.051476027896101256,125.80925798416138
sspo,30,,,0.056421760970901666,123.45813393592834
sspo,31,,,0.05415539171784741,126.97601199150085
sspo,32,,,0.05333957834010283,122.27927613258362
sspo,33,,,0.0500313672551349,122.02514791488647
sspo,34,,,0.06072100406413144,123.15806293487549
sspo,35,,,0.05282033401181252,121.79067587852478
sspo,36,,,0.050212900839481454,122.50831484794617
sspo,37,,,0.04902465408103221,121.1218900680542
sspo,38,,,0.044781289241451416,122.21397113800049
sspo,39,,,0.04918039633841219,122.25713109970093
sspo,40,,,0.0472059992397006,121.54701066017151
sspo,41,,,0.04431298063569394,134.28833484649658
sspo,42,,,0.04621318746563675,122.56192111968994
sspo,43,,,0.04592490740043416,125.54338002204895
sspo,44,,,0.04677718084474066,120.07471203804016
sspo,45,,,0.04483702309299764,125.5010449886322
sspo,46,,,0.046798807101646134,127.67682409286499
sspo,47,,,0.04229066141842443,120.57944703102112
sspo,48,,,0.043398098537534735,125.11279487609863
sspo,49,,,0.04676542283582489,122.45840787887573
sspo,50,,,0.041305048784559054,121.79707908630371
sspo,51,,,0.04429054890512015,121.95924806594849
sspo,52,,,0.04430034660663466,121.9475200176239
sspo,53,,,0.043188694051857615,123.5387487411499
sspo,54,,,0.04366674731918194,122.74208211898804
sspo,55,,,0.04345558394360109,133.84750080108643
sspo,56,,,0.043473665325122895,123.04012298583984
sspo,57,,,0.0452425970986734,122.99162125587463
sspo,58,,,0.04406222089892253,122.9041211605072
sspo,59,,,0.04456577384439358,126.64260196685791
sspo,60,,,0.04125204877383831,122.78470087051392
sspo,61,,,0.039537230411083125,122.10801100730896
sspo,62,,,0.04169715988927468,123.29985404014587
sspo,63,,,0.043400166742726266,123.74809288978577
sspo,64,,,0.039605964612000305,124.27549290657043
sspo,65,,,0.040972364886899294,123.56024503707886
sspo,66,,,0.04477957704539086,123.4346489906311
sspo,67,,,0.041609822755957,124.97329187393188
sspo,68,,,0.0407435400280628,128.14416098594666
sspo,69,,,0.041563819416011547,121.54921913146973
sspo,70,,,0.040688535802690974,120.9910581111908
sspo,71,,,0.03854407796667934,121.38967180252075
sspo,72,,,0.04103858494022291,121.8456928730011
sspo,73,,,0.04046843198467734,121.40191388130188
sspo,74,,,0.03982245009466345,125.89907002449036
sspo,75,,,0.03873445936404829,122.42768502235413
